,state,newspaper,link
265,MN,www.duluthnewstribune.com,http://www.duluthnewstribune.com/news/4439014-uc-san-diego-use-controversial-marijuana-compound-treat-severe-autism
266,MN,www.sctimes.com,http://www.sctimes.com/story/news/local/2016/07/27/1-mans-coast--coast-mission-legalize-cannibis/87603156/
267,MN,www.sctimes.com,http://www.sctimes.com/story/news/local/2017/12/22/st-cloud-man-arrested-after-warrant-yields-marijuana-cocaine-and-11-k/977233001/
268,MN,www.sctimes.com,https://www.sctimes.com/story/opinion/2018/07/21/marijuana-legalization-should-state-issue/809627002/
269,MN,www.sctimes.com,https://www.sctimes.com/story/news/local/2017/07/09/minnesotas-medical-marijuana-clinics-open-doors-ptsd-patients/462995001/
270,MN,www.sctimes.com,https://www.sctimes.com/story/news/local/2018/05/10/top-executive-out-medical-marijuana-company/599782002/
271,MN,www.sctimes.com,https://www.sctimes.com/story/news/local/2015/06/07/medical-cannabis-shop-open-summer-st-cloud/28659769/
272,MN,www.sctimes.com,https://www.sctimes.com/story/news/local/2016/06/06/st-cloud-medical-cannabis-store-opens/85467364/
273,MN,www.sctimes.com,https://www.sctimes.com/story/news/local/2016/05/12/medical-marijuana-store-opens-june/84278568/
274,MN,www.sctimes.com,https://www.sctimes.com/story/news/local/2015/06/30/doctors-uncertain-medical-cannabis-dispensaries-open/29533665/
275,MN,www.sctimes.com,https://www.sctimes.com/story/news/local/2018/04/19/st-cloud-man-arrested-after-officials-find-28-pounds-suspected-marijuana/533900002/
276,MN,www.mndaily.com,http://www.mndaily.com/article/2016/10/u-reflects-changing-national-drug-trends
277,MN,www.mndaily.com,http://www.mndaily.com/article/2017/07/ptsd-cannabis-treatment-hurdles
278,MN,www.mndaily.com,http://www.mndaily.com/article/2016/11/election-guide-omitted-legal-marijuana-now-partys-congressional-candidatelection-guide-omitted-legal-marijuana-now-partys-congressional-candidates
279,MN,www.mndaily.com,http://www.mndaily.com/blog/the-newsstand/2015/03/medical-marijuana-aimed-multiple-sclerosis-epilepsy-and-cancer-patients
280,MN,www.mndaily.com,http://www.mndaily.com/article/2017/03/eagle-magic-and-joke-store
281,MN,www.mndaily.com,http://www.mndaily.com/staff/jessie-bekker
282,MN,www.mndaily.com,http://www.mndaily.com/article/2016/09/u-athletics-aware-of-drugs-in-december
283,MN,www.mndaily.com,http://www.mndaily.com/search%3Fq%3D0%26page%3D11%26ti%3D0%26tg%3D0%26ty%3Dpost%26ts_month%3D0%26ts_day%3D0%26ts_year%3D0%26te_month%3D0%26te_day%3D0%26te_year%3D0%26s%3D0%26au%3D0%26o%3Ddate%26a%3D1
284,MN,www.mankatofreepress.com,http://www.mankatofreepress.com/news/local_news/driver-allegedly-caught-with-pot/article_3f9854e4-9114-11e8-b0de-0306cb41232b.html
285,MN,www.mankatofreepress.com,http://www.mankatofreepress.com/news/local_news/tip-leads-to-large-marijuana-growing-operation-near-gibbon/article_f509501e-a23d-11e8-bac1-5fbbd0f8df21.html
286,MN,www.mankatofreepress.com,http://www.mankatofreepress.com/news/local_news/tip-leads-to-large-marijuana-growing-operation-near-gibbon/article_f509501e-a23d-11e8-bac1-5fbbd0f8df21.html
287,MN,www.mankatofreepress.com,http://www.mankatofreepress.com/
288,MN,www.mankatofreepress.com,http://www.mankatofreepress.com/news/local_news/dealer-who-sold-pot-to-fund-tuition-sentenced/article_416febca-9bf4-11e8-bcef-5b3569b98b78.html
289,MN,www.mankatofreepress.com,http://www.mankatofreepress.com/news/local_news/over-pound-of-marijuana-allegedly-found-in-new-ulm-home/article_78e12132-7f0c-11e8-964b-c79309f0049e.html
290,MN,www.mankatofreepress.com,http://www.mankatofreepress.com/news/with-medical-cannabis-only-high-for-hopefuls-is-cost/article_819c725a-34d5-11e6-8200-5f987dd9175b.html
291,MN,www.mankatofreepress.com,http://www.mankatofreepress.com/news/marijuana-meth-still-the-top-local-drugs-in/article_c17ba2da-f1a1-11e7-aee4-13eb0b9ed4e3.html
292,MN,www.mankatofreepress.com,http://www.mankatofreepress.com/news/local_news/marijuana-bullets-and-stolen-wallet-allegedly-found-in-north-mankato/article_e0df1a68-549c-11e8-bf31-4f06ce40122f.html
293,MN,www.southernminn.com/owatonna_peoples_press,http://www.southernminn.com/owatonna_peoples_press/news/article_49e71f5d-1558-5e3d-8d51-e11f1027ddfd.html
294,MN,www.southernminn.com/owatonna_peoples_press,http://www.southernminn.com/owatonna_peoples_press/article_d11f2b66-062d-5046-98ab-366365827810.html
295,MN,www.southernminn.com/owatonna_peoples_press,http://www.southernminn.com/owatonna_peoples_press/news/article_df66c776-f265-5cfd-8da4-f6d4de2a1505.html
296,MN,www.southernminn.com/owatonna_peoples_press,http://www.southernminn.com/owatonna_peoples_press/article_d17f6f52-4405-5658-982c-1200fff328ed.html
297,MN,www.southernminn.com/owatonna_peoples_press,http://www.southernminn.com/owatonna_peoples_press/news/local/article_aa96b0f9-0bf0-59d1-8af4-f581247cc50c.html
298,MN,www.southernminn.com/owatonna_peoples_press,http://www.southernminn.com/owatonna_peoples_press/news/local/article_5bcce04c-6cb5-5479-8c98-034735de3a17.html
299,MN,www.southernminn.com/owatonna_peoples_press,http://www.southernminn.com/owatonna_peoples_press/news/article_23261e2b-b321-51a4-b3d2-0b2394706a69.html
300,MN,www.wctrib.com,http://www.wctrib.com/lifestyle/health/4425066-cbd-cannabis-wont-get-you-high-so-why-are-so-many-people-using-it
301,MN,www.wctrib.com,http://www.wctrib.com/business/healthcare/4429883-minnesota-medical-marijuana-users-struggle-cost-finding-doctors
302,MN,www.wctrib.com,http://www.wctrib.com/community/people/4487425-there-are-no-seizures-heaven-northern-minnesota-girl-centerpiece-medical
303,MN,www.wctrib.com,http://www.wctrib.com/news/crime-and-courts/4410236-regional-drug-task-force-sees-rise-marijuana-heroin
304,MN,www.wctrib.com,http://www.wctrib.com/news/nation/4475592-does-legal-weed-make-police-more-effective
305,MN,www.wctrib.com,http://www.wctrib.com/taxonomy/term/92372
306,MN,www.wctrib.com,http://www.wctrib.com/news/4408850-legalization-growing-elsewhere-marijuana-makes-half-nd-drug-arrests
307,MN,www.wctrib.com,http://www.wctrib.com/news/government-and-politics/4462698-legal-pot-gets-green-light-after-canadian-senators-sign
308,WY,www.wyomingnews.com,http://www.wyomingnews.com/news/local_news/struggle-with-marijuana-edibles-law-continues-for-wyoming-legislature/article_cb2edabe-4b47-11e7-b40d-27f967bc90c3.html
309,WY,www.wyomingnews.com,https://www.wyomingnews.com/news/local_news/wyoming-senate-passes-marijuana-reform-bill-moves-to-house/article_56c1a630-1d23-11e8-bcab-f787807d9705.html
310,WY,www.wyomingnews.com,https://www.wyomingnews.com/opinion/drake-medical-marijuana-will-improve-quality-of-life/article_a6184c86-c652-11e5-8361-4fcfb98c3a2f.html
311,WY,www.wyomingnews.com,https://www.wyomingnews.com/news/from_the_wire/colorado-pot-finds-its-way-to-northeast-wyoming/article_02b802b4-897a-11e8-b225-13ddc0e9fba3.html
312,WY,www.wyomingnews.com,https://www.wyomingnews.com/news/legislature/2017/
313,WY,www.wyomingnews.com,https://www.wyomingnews.com/news/new-wyoming-senate-committee-approves-marijuana-edibles-bill/article_aa951c72-d411-11e5-bea9-b3ba64d6985e.html
314,WY,www.wyomingnews.com,https://www.wyomingnews.com/news/local_news/wyoming-dci-says-cbd-oils-legally-ambiguous/article_2acbdb50-46b7-11e8-a204-031b39da0de7.html
315,WY,www.wyomingnews.com,https://www.wyomingnews.com/news/local_news/wyoming-medical-marijuana-initiative-doesn-t-make-ballot/article_ce78f1a6-f736-11e6-8950-c76e604037fd.html
316,WY,www.wyomingnews.com,https://www.wyomingnews.com/news/local_news/laramie-county-state-house-candidates-debate-in-forum/article_36fa689a-84d5-11e8-85e9-2f5aed3ea10d.html
317,WY,www.wyomingnews.com,https://www.wyomingnews.com/news/local_news/wyoming-house-makes-last-minute-changes-to-stand-your-ground/article_e9f4e5b6-2430-11e8-aec6-8f054c7fd8a3.html
318,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/news/cops_courts/article_d3995fb1-af33-56e6-a09c-c5c14364bb2b.html
319,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/news/cops_courts/article_54b12225-6e9f-5983-84c5-0983d58c93c1.html
320,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/the_hole_scroll/article_810d47a6-5fa3-533a-b4f1-f0195fc3fee1.html
321,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/news/cops_courts/article_86380c80-a53c-5253-bdb4-686ceb973126.html
322,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/news/cops_courts/blotter/article_45c97d3e-4f26-5768-b0cc-d898eddc4ec9.html
323,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/special/primary/article_6c08d58a-58a1-567c-82b5-6136da4d0f2c.html
324,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/news/cops_courts/blotter/article_26174b8c-c84f-59bd-8295-9841e302d432.html
325,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/opinion/columnists/health_rotating/article_de3f9d52-41cb-5429-b62f-d590237218ae.html
326,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/news/cops_courts/blotter/article_4bf37a64-49c2-5f24-a535-2f6dad8c5885.html
327,WY,www.jhnewsandguide.com,https://www.jhnewsandguide.com/marijuana-life-sentence/image_ade8c3aa-90dd-5736-8751-6cacdf6abb15.html
328,WY,www.rocketminer.com,http://www.rocketminer.com/obituaries/erin-kay-endres/article_a8a2d717-b396-5524-80f5-04e2eee476de.html
329,WY,www.rocketminer.com,http://www.rocketminer.com/opinion/marijuana-comes-with-many-dangers/article_2ff08da2-3826-583a-8e4d-019fff56c3c6.html
330,WY,www.rocketminer.com,http://www.rocketminer.com/
331,WY,www.rocketminer.com,http://www.rocketminer.com/obituaries/
332,WY,www.rocketminer.com,http://www.rocketminer.com/eedition/
333,WY,www.rocketminer.com,http://www.rocketminer.com/news/
334,WY,www.rocketminer.com,http://www.rocketminer.com/news/california-man-arrested-over-worth-of-marijuana-seized/article_8edcd4ea-54fa-59f9-9459-9be0411b3404.html
335,WY,www.rocketminer.com,http://www.rocketminer.com/obituaries/alice-putman/article_ab8e0cf0-7120-5b06-941d-a62953c836ab.html
336,WY,www.rocketminer.com,http://www.rocketminer.com/news/california-man-arrested-pounds-of-marijuana-seized/article_29f8dd19-da29-5c00-86f1-237f53fa7b8f.html
337,WY,www.rocketminer.com,http://www.rocketminer.com/site/forms/online_services/obit/
338,WY,www.dailyranger.com,https://www.dailyranger.com/story.php%3Fid%3D31120%26headline%3Dlegalizing-marijuana-in-state-might-not-be-so-far-fetched-as-many-people-seem-to-think
339,WY,www.dailyranger.com,https://www.dailyranger.com/story.php%3Fid%3D20337%26headline%3Dmarijuana-ballot-sigs-at-20-percent
340,WY,www.dailyranger.com,"https://www.dailyranger.com/index.php%3Ftag%3DRiverton,%2520Wyo.%26filter%3Dtag"
341,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/image_9d31f4b0-3879-5dc6-8830-663bbd40abec.html
342,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/records/courts/article_9645a4b0-945e-548d-898c-54654d4f252a.html
343,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/news/local/article_319e87c9-5f72-5878-958c-dd5e6f7b4c9d.html
344,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/records/courts/article_ab9b66c6-c433-5294-9b63-e8e073cbc872.html
345,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/records/courts/article_75a327f7-51fe-5bc4-80e2-34c6852f97fb.html
346,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/records/crime_blotter/article_0dd44e7e-a36a-5096-b9ae-f5b553bbad52.html
347,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/news/wyoming/article_591f14d0-35e1-5265-a596-f9525d0db5fd.html
348,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/records/courts/article_c41e2425-9788-56d7-b299-38624e92b901.html
349,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/news/wyoming/article_d981b15e-040e-53c3-b072-39b3516ec946.html
350,WY,www.gillettenewsrecord.com,https://www.gillettenewsrecord.com/news/wyoming/article_6ea4354b-5ba1-5324-b9f2-3b3c47e3a42a.html
351,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/local_news/marijuana-arrest/image_35487920-bdf6-11e7-bf95-67ba8fff03b7.html
352,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/local_news/guns-god-weed-and-land-survey-reveals-public-opinion-on/article_8926dad6-1f6d-11e8-b580-fb6df5a91593.html
353,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/on-the-record-aug/article_42e6734c-a2a3-11e8-a912-53d614705dd3.html
354,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/on-the-record-aug/article_d759c25a-a103-11e8-aeb7-97430bf4113a.html
355,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/on-the-record-july/article_60d415a2-858a-11e8-9fbd-3344f6281ca4.html
356,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/local_news/arrest_record_and_police_calls/on-the-record-july/article_5cf4aab4-8ef9-11e8-b0ca-2b3d68d400a3.html
357,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/on-the-record-july/article_acf30ccc-7f2c-11e8-8653-375b416e2cd3.html
358,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/local_news/arrest_record_and_police_calls/on-the-record-july/article_8c718626-8973-11e8-a922-7b3d3d6c6bca.html
359,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/local_news/arrest_record_and_police_calls/on-the-record-july/article_80cf5950-8a37-11e8-9451-7f5294de917b.html
360,WY,www.laramieboomerang.com,http://www.laramieboomerang.com/news/local_news/on-the-record-may/article_f5ac6d8e-5342-11e8-9b9e-e73fcd0901d2.html
361,WY,www.wyodaily.com,http://www.wyodaily.com/story/2017/06/08/news/massachusetts-medical-pot-dispensary-selling-marijuana-pizza/4796.html
362,WY,www.wyodaily.com,http://www.wyodaily.com/author/marcus_huff/176%3Fm%3Dfalse
363,WY,www.wyodaily.com,https://www.wyodaily.com/story/2017/04/22/news/definition-of-edible-marijuana-debated/4519.html
364,WY,www.wyodaily.com,https://www.wyodaily.com/story/2017/09/15/news/police-find-marijuana-plants-at-organic-farm/5449.html
365,WY,www.wyodaily.com,https://www.wyodaily.com/story/2015/08/06/news/city-endorses-statement-condemning-marijuana-use/263.html
366,WY,www.wyodaily.com,https://www.wyodaily.com/story/2018/03/06/news/survey-reveals-public-opinion-on-wyoming-legislative-issues/6623.html
367,WY,www.rawlinstimes.com,http://www.rawlinstimes.com/news/traffic-stops-net-hundreds-of-pounds-of-marijuana/article_b9784c72-b07a-11e7-aefe-e3d1a886239c.html
368,WY,www.rawlinstimes.com,http://www.rawlinstimes.com/news/traffic-stop-leads-to-pounds-of-marijuana/article_e386a870-102e-11e7-858d-7770ac7789ce.html
369,WY,www.rawlinstimes.com,http://www.rawlinstimes.com/news/steinfeldt-sentenced-to---years-in-prison/article_891932b8-f891-11e6-aa9c-73547f8ddcf2.html
370,WY,www.rawlinstimes.com,http://www.rawlinstimes.com/news/medical-marijuana-will-not-be-on-ballot/article_2d4da122-f7c8-11e6-ab32-1f11e7dd499d.html
371,WY,www.rawlinstimes.com,https://www.rawlinstimes.com/rawlins/governor-hopeful-sam-galeotos-addresses-campaign-platform-in-rawlins/article_575e89b6-bcb8-515c-a2d9-9ffe1748a1a5.html
372,WY,www.rawlinstimes.com,https://www.rawlinstimes.com/news/wyoming-state-senate-candidates/article_e9814b9d-f7de-574e-b08d-6a44f6585a45.html
373,WY,www.rawlinstimes.com,https://www.rawlinstimes.com/opinion/restoring-voting-rights/article_b4a8b2a5-b224-5961-a350-9c08a3a257d1.html
